Latitude,Longitude,Rainfall,GW_Recharge,GW_Extraction,Extraction_Stage_Perc,Prev_GW,GW_Level
19.390278,74.35833,764.9,160394.66,120574.37,79.45,9.4,7.0
19.333334,74.344444,764.9,160394.66,120574.37,79.45,13.0,7.1
19.48889,74.127777,764.9,160394.66,120574.37,79.45,5.0,1.9
19.325001,74.236115,764.9,160394.66,120574.37,79.45,6.8,4.2
19.495832,74.084724,764.9,160394.66,120574.37,79.45,9.5,2.1
19.704435,74.19255,764.9,160394.66,120574.37,79.45,8.7,5.5
19.345833,74.300003,764.9,160394.66,120574.37,79.45,9.5,9.0
19.394444,74.180557,764.9,160394.66,120574.37,79.45,8.1,8.0
19.518055,74.368057,764.9,160394.66,120574.37,79.45,8.0,2.4
19.483333,74.2,764.9,160394.66,120574.37,79.45,22.1,22.32
19.494444,74.195831,764.9,160394.66,120574.37,79.45,15.0,8.4
19.612499,74.195831,764.9,160394.66,120574.37,79.45,13.45,13.0
19.505556,74.313889,764.9,160394.66,120574.37,79.45,7.3,6.2
19.541666,74.277779,764.9,160394.66,120574.37,79.45,12.0,8.6
19.419113,74.202169,764.9,160394.66,120574.37,79.45,11.0,10.0
19.640278,74.28611,764.9,160394.66,120574.37,79.45,10.35,9.5
19.591667,74.3,764.9,160394.66,120574.37,79.45,7.1,6.92
19.630556,74.20417,764.9,160394.66,120574.37,79.45,12.3,11.8
19.5875,74.244446,764.9,160394.66,120574.37,79.45,13.0,10.8
19.560405,74.209852,764.9,160394.66,120574.37,79.45,8.5,6.6
21.321389,77.735556,764.9,94412.04,77647.82,88.31,11.5,10.6
21.233333,77.733333,764.9,94412.04,77647.82,88.31,24.5,23.0
21.272222,77.736389,764.9,94412.04,77647.82,88.31,19.8,18.2
21.333611,77.808056,764.9,94412.04,77647.82,88.31,18.0,16.5
21.337778,77.570556,764.9,94412.04,77647.82,88.31,12.0,8.6
21.326639,77.732083,764.9,94412.04,77647.82,88.31,7.0,6.0
21.343694,77.579889,764.9,94412.04,77647.82,88.31,12.1,7.2
21.345139,77.809283,764.9,94412.04,77647.82,88.31,13.5,5.6
21.327778,77.6825,764.9,94412.04,77647.82,88.31,15.2,10.5
21.330389,77.680722,764.9,94412.04,77647.82,88.31,18.1,17.0
21.352778,77.765278,764.9,94412.04,77647.82,88.31,15.5,6.8
21.351191,77.765827,764.9,94412.04,77647.82,88.31,8.0,7.5
21.383333,78.059722,764.9,94412.04,77647.82,88.31,13.0,11.0
21.393056,78.083889,764.9,94412.04,77647.82,88.31,11.8,9.15
21.271667,77.851389,764.9,94412.04,77647.82,88.31,4.0,3.0
21.241667,77.816667,764.9,94412.04,77647.82,88.31,4.5,3.0
21.393167,78.071306,764.9,94412.04,77647.82,88.31,11.2,8.2
21.188126,78.046649,764.9,94412.04,77647.82,88.31,6.3,3.7
21.337367,78.010753,764.9,94412.04,77647.82,88.31,8.0,6.2
21.243694,77.806028,764.9,94412.04,77647.82,88.31,4.4,2.8
21.256194,77.874667,764.9,94412.04,77647.82,88.31,10.9,7.1
21.331944,77.869167,764.9,94412.04,77647.82,88.31,8.5,6.7
21.308333,77.925,764.9,94412.04,77647.82,88.31,5.7,3.45
21.325444,77.959306,764.9,94412.04,77647.82,88.31,9.5,4.0
21.36,77.944444,764.9,94412.04,77647.82,88.31,8.6,4.0
21.176944,77.9375,764.9,94412.04,77647.82,88.31,9.4,5.8
21.395611,77.9695,764.9,94412.04,77647.82,88.31,10.9,7.5
21.361111,77.868056,764.9,94412.04,77647.82,88.31,4.8,2.0
21.315278,77.954167,764.9,94412.04,77647.82,88.31,7.0,3.0
21.315944,77.953389,764.9,94412.04,77647.82,88.31,6.6,1.3
21.386111,78.011111,764.9,94412.04,77647.82,88.31,10.0,8.8
21.386778,78.010722,764.9,94412.04,77647.82,88.31,9.9,9.1
21.276444,77.955167,764.9,94412.04,77647.82,88.31,11.1,5.8
21.421667,78.102778,764.9,94412.04,77647.82,88.31,14.7,7.8
21.422944,78.106278,764.9,94412.04,77647.82,88.31,11.6,6.0
21.405556,78.040278,764.9,94412.04,77647.82,88.31,8.0,4.0
21.40675,78.040139,764.9,94412.04,77647.82,88.31,7.3,3.8
21.318889,78.002222,764.9,94412.04,77647.82,88.31,3.3,2.2
21.317278,77.99675,764.9,94412.04,77647.82,88.31,7.3,3.05
21.391667,78.401389,764.9,94412.04,77647.82,88.31,14.5,21.7
21.458333,78.175,764.9,94412.04,77647.82,88.31,9.3,6.0
21.35,78.2625,764.9,94412.04,77647.82,88.31,20.0,21.1
21.406944,78.202222,764.9,94412.04,77647.82,88.31,7.5,4.05
21.376389,78.190278,764.9,94412.04,77647.82,88.31,19.1,14.6
21.466667,78.266667,764.9,94412.04,77647.82,88.31,7.1,5.5
21.400175,78.400244,764.9,94412.04,77647.82,88.31,10.4,7.0
21.455861,78.182139,764.9,94412.04,77647.82,88.31,11.0,4.0
21.33625,78.229806,764.9,94412.04,77647.82,88.31,13.0,8.9
21.409806,78.200389,764.9,94412.04,77647.82,88.31,5.15,2.9
21.38925,78.321611,764.9,94412.04,77647.82,88.31,10.7,8.2
21.468611,78.254444,764.9,94412.04,77647.82,88.31,7.2,4.9
21.437222,78.344444,764.9,94412.04,77647.82,88.31,11.3,10.0
21.4825,78.299722,764.9,94412.04,77647.82,88.31,7.1,7.5
21.456444,78.138056,764.9,94412.04,77647.82,88.31,10.0,3.0
21.453417,78.225611,764.9,94412.04,77647.82,88.31,13.1,9.2
21.506944,78.359722,764.9,94412.04,77647.82,88.31,7.2,2.0
21.557056,78.296528,764.9,94412.04,77647.82,88.31,5.0,2.9
21.446028,78.306361,764.9,94412.04,77647.82,88.31,13.5,7.5
21.497222,78.238889,764.9,94412.04,77647.82,88.31,8.0,4.1
21.498472,78.238111,764.9,94412.04,77647.82,88.31,8.95,2.0
21.526944,78.271417,764.9,94412.04,77647.82,88.31,11.6,3.9
21.561556,78.395,764.9,94412.04,77647.82,88.31,6.5,1.8
21.541667,78.384722,764.9,94412.04,77647.82,88.31,12.8,7.6
20.884444,76.203056,764.9,88719.98,62089.78,74.28,30.0,14.5
20.871667,76.266667,764.9,88719.98,62089.78,74.28,10.97,9.77
20.866667,76.237503,764.9,88719.98,62089.78,74.28,10.3,8.1
20.881945,76.183334,764.9,88719.98,62089.78,74.28,12.2,6.9
21.021716,76.180211,764.9,88719.98,62089.78,74.28,8.6,5.8
20.913889,76.13472,764.9,88719.98,62089.78,74.28,11.8,9.8
20.880556,76.20417,764.9,88719.98,62089.78,74.28,16.9,14.7
20.816668,76.163887,764.9,88719.98,62089.78,74.28,11.0,8.5
20.805555,76.237503,764.9,88719.98,62089.78,74.28,9.6,7.3
20.995834,76.199997,764.9,88719.98,62089.78,74.28,12.6,9.2
20.875,76.268059,764.9,88719.98,62089.78,74.28,9.2,5.4
20.921667,76.24028,764.9,88719.98,62089.78,74.28,14.1,9.6
20.816389,76.202778,764.9,88719.98,62089.78,74.28,11.1,9.1
20.678333,76.213889,764.9,88719.98,62089.78,74.28,6.2,2.6
20.766667,76.027778,764.9,88719.98,62089.78,74.28,6.3,4.3
20.629167,76.129167,764.9,88719.98,62089.78,74.28,11.7,5.3
20.566378,76.049691,764.9,88719.98,62089.78,74.28,6.2,1.8
20.67574,76.207145,764.9,88719.98,62089.78,74.28,8.9,5.0
20.768552,76.028658,764.9,88719.98,62089.78,74.28,8.6,5.9
20.627935,76.12863,764.9,88719.98,62089.78,74.28,14.3,10.4
20.683827,76.107557,764.9,88719.98,62089.78,74.28,10.5,5.2
20.786111,76.063889,764.9,88719.98,62089.78,74.28,8.1,5.2
20.683333,76.2,764.9,88719.98,62089.78,74.28,3.35,2.1
20.666667,76.033333,764.9,88719.98,62089.78,74.28,5.3,2.7
20.67244,76.034142,764.9,88719.98,62089.78,74.28,11.4,4.8
20.760406,76.099818,764.9,88719.98,62089.78,74.28,10.7,9.0
20.642812,76.062965,764.9,88719.98,62089.78,74.28,9.8,4.2
20.603121,76.176247,764.9,88719.98,62089.78,74.28,7.4,0.4
20.764858,76.209315,764.9,88719.98,62089.78,74.28,7.9,6.5
20.599444,76.096667,764.9,88719.98,62089.78,74.28,9.1,4.6
20.597222,76.1,764.9,88719.98,62089.78,74.28,9.3,6.0
21.06123,75.057625,764.9,137904.63,105575.29,80.63,12.0,9.2
21.101322,74.945207,764.9,137904.63,105575.29,80.63,6.8,3.8
20.95,74.923611,764.9,137904.63,105575.29,80.63,8.0,3.8
20.963917,74.94729,764.9,137904.63,105575.29,80.63,9.7,2.5
20.988312,75.169801,764.9,137904.63,105575.29,80.63,5.1,3.9
21.1575,74.991389,764.9,137904.63,105575.29,80.63,8.8,6.1
21.108933,75.308184,764.9,137904.63,105575.29,80.63,14.0,3.6
21.127357,75.105757,764.9,137904.63,105575.29,80.63,9.4,9.2
21.113333,75.133333,764.9,137904.63,105575.29,80.63,13.6,8.8
20.976388,75.090013,764.9,137904.63,105575.29,80.63,5.9,4.5
21.088102,75.039773,764.9,137904.63,105575.29,80.63,4.2,3.9
20.858333,75.025,764.9,137904.63,105575.29,80.63,5.1,5.2
20.8825,75.113056,764.9,137904.63,105575.29,80.63,6.5,5.8
20.939444,75.061111,764.9,137904.63,105575.29,80.63,14.0,8.3
20.730556,75.1,764.9,137904.63,105575.29,80.63,6.9,4.6
20.79672,75.017155,764.9,137904.63,105575.29,80.63,6.5,3.2
20.780737,74.994733,764.9,137904.63,105575.29,80.63,5.15,3.9
20.825278,75.191667,764.9,137904.63,105575.29,80.63,8.5,3.9
20.881389,75.150833,764.9,137904.63,105575.29,80.63,10.0,3.3
20.875995,75.124775,764.9,137904.63,105575.29,80.63,7.85,4.0
20.830848,75.069393,764.9,137904.63,105575.29,80.63,5.7,1.5
20.967222,75.201111,764.9,137904.63,105575.29,80.63,6.9,6.5
20.886835,75.217402,764.9,137904.63,105575.29,80.63,4.8,3.7
20.773856,75.143708,764.9,137904.63,105575.29,80.63,4.4,1.1
20.783889,75.052778,764.9,137904.63,105575.29,80.63,6.1,5.7
20.745522,75.170431,764.9,137904.63,105575.29,80.63,6.4,2.1
20.914371,75.042226,764.9,137904.63,105575.29,80.63,7.1,5.1
20.892862,74.969436,764.9,137904.63,105575.29,80.63,7.2,3.1
21.138889,75.969444,764.9,137904.63,105575.29,80.63,6.2,4.1
21.247222,76.034444,764.9,137904.63,105575.29,80.63,16.3,13.2
21.257289,76.060319,764.9,137904.63,105575.29,80.63,14.2,7.2
21.298611,75.989722,764.9,137904.63,105575.29,80.63,2.2,0.25
21.241781,76.106737,764.9,137904.63,105575.29,80.63,14.6,11.5
21.305,76.115833,764.9,137904.63,105575.29,80.63,7.0,3.9
21.246667,76.038056,764.9,137904.63,105575.29,80.63,22.7,14.8
21.171194,75.927771,764.9,137904.63,105575.29,80.63,36.0,29.5
21.261962,75.90776,764.9,137904.63,105575.29,80.63,26.7,5.7
21.26187,75.933959,764.9,137904.63,105575.29,80.63,35.4,15.9
21.218056,75.905278,764.9,137904.63,105575.29,80.63,43.0,24.6
21.215878,75.5514,764.9,137904.63,105575.29,80.63,33.3,22.57
21.17,75.698611,764.9,137904.63,105575.29,80.63,12.0,7.44
21.196154,75.595716,764.9,137904.63,105575.29,80.63,29.5,17.0
21.205833,75.581944,764.9,137904.63,105575.29,80.63,13.5,13.0
21.238585,75.67599,764.9,137904.63,105575.29,80.63,27.9,25.24
21.18,75.748056,764.9,137904.63,105575.29,80.63,31.0,29.9
21.131944,75.845278,764.9,137904.63,105575.29,80.63,24.0,12.0
19.816667,75.983333,764.9,84857.16,43793.81,54.58,17.8,11.93
19.756944,75.844444,764.9,84857.16,43793.81,54.58,9.9,2.6
19.703602,76.168818,764.9,84857.16,43793.81,54.58,7.4,3.6
19.793889,76.266667,764.9,84857.16,43793.81,54.58,8.0,5.55
19.868889,75.976389,764.9,84857.16,43793.81,54.58,9.9,5.65
19.724997,75.841597,764.9,84857.16,43793.81,54.58,7.5,1.45
19.708333,75.96,764.9,84857.16,43793.81,54.58,11.8,8.4
19.780314,76.244011,764.9,84857.16,43793.81,54.58,9.3,7.15
19.919444,76.038889,764.9,84857.16,43793.81,54.58,11.11,6.65
19.763889,76.198611,764.9,84857.16,43793.81,54.58,9.4,3.0
19.816667,76.175556,764.9,84857.16,43793.81,54.58,12.3,5.75
19.931111,75.877778,764.9,84857.16,43793.81,54.58,10.0,4.5
19.692222,76.216667,764.9,84857.16,43793.81,54.58,7.8,1.85
19.758889,75.903333,764.9,84857.16,43793.81,54.58,8.0,6.25
19.516667,76.112778,764.9,84857.16,43793.81,54.58,11.0,6.45
19.586944,76.113056,764.9,84857.16,43793.81,54.58,8.6,6.0
19.605907,76.144379,764.9,84857.16,43793.81,54.58,12.1,8.6
19.653056,76.123056,764.9,84857.16,43793.81,54.58,12.0,9.05
19.8,76.080556,764.9,84857.16,43793.81,54.58,11.4,7.4
19.709167,76.147222,764.9,84857.16,43793.81,54.58,9.9,6.9
19.668621,75.973611,764.9,84857.16,43793.81,54.58,9.2,4.55
19.520833,75.98751,764.9,84857.16,43793.81,54.58,10.0,4.35
19.494722,76.067222,764.9,84857.16,43793.81,54.58,19.9,14.1
19.513889,76.063056,764.9,84857.16,43793.81,54.58,12.9,10.05
19.404287,76.11806,764.9,84857.16,43793.81,54.58,13.0,12.75
19.385833,76.061944,764.9,84857.16,43793.81,54.58,13.7,12.8
19.638611,75.956389,764.9,84857.16,43793.81,54.58,12.4,5.7
19.59751,75.915556,764.9,84857.16,43793.81,54.58,9.75,1.75
19.4375,75.926944,764.9,84857.16,43793.81,54.58,9.25,3.95
19.6,76.208333,764.9,84857.16,43793.81,54.58,14.7,7.8
19.679167,76.277778,764.9,84857.16,43793.81,54.58,13.6,9.3
19.393889,76.140556,764.9,84857.16,43793.81,54.58,11.8,10.85
19.376389,76.226389,764.9,84857.16,43793.81,54.58,8.2,7.35
19.335556,76.194444,764.9,84857.16,43793.81,54.58,7.0,6.3
19.598611,76.216667,764.9,84857.16,43793.81,54.58,14.0,8.75
19.499444,76.354167,764.9,84857.16,43793.81,54.58,10.7,6.85
19.538889,76.205,764.9,84857.16,43793.81,54.58,15.0,8.2
19.678611,76.279167,764.9,84857.16,43793.81,54.58,10.5,6.05
19.475,76.233333,764.9,84857.16,43793.81,54.58,6.8,4.4
19.476389,76.229167,764.9,84857.16,43793.81,54.58,8.0,4.0
18.4153,76.9164,764.9,68866.23,36412.97,55.67,10.6,5.6
18.510405,76.844092,764.9,68866.23,36412.97,55.67,13.0,3.5
18.44738,76.7281,764.9,68866.23,36412.97,55.67,14.5,9.48
18.423333,76.816389,764.9,68866.23,36412.97,55.67,8.8,10.2
18.459167,76.756944,764.9,68866.23,36412.97,55.67,19.08,21.9
18.575,76.913889,764.9,68866.23,36412.97,55.67,13.62,13.8
18.452222,76.756111,764.9,68866.23,36412.97,55.67,9.7,8.4
18.47,76.72,764.9,68866.23,36412.97,55.67,14.2,6.05
18.483,76.8089,764.9,68866.23,36412.97,55.67,9.5,4.5
18.495611,76.756706,764.9,68866.23,36412.97,55.67,9.9,5.6
18.4363,76.6591,764.9,68866.23,36412.97,55.67,14.2,6.5
18.5181,76.327684,764.9,68866.23,36412.97,55.67,12.2,8.65
18.427727,76.402897,764.9,68866.23,36412.97,55.67,13.0,13.0
18.5164,76.4531,764.9,68866.23,36412.97,55.67,8.5,8.5
18.482778,76.591667,764.9,68866.23,36412.97,55.67,12.5,12.4
18.4241,76.699,764.9,68866.23,36412.97,55.67,11.0,5.55
18.4,76.4,764.9,68866.23,36412.97,55.67,14.66,15.1
18.45,76.545833,764.9,68866.23,36412.97,55.67,9.1,9.0
18.4894,76.4681,764.9,68866.23,36412.97,55.67,12.7,10.05
18.551272,76.365593,764.9,68866.23,36412.97,55.67,9.0,3.6
18.408333,76.313889,764.9,68866.23,36412.97,55.67,14.6,9.73
18.398889,76.543889,764.9,68866.23,36412.97,55.67,13.76,8.0
18.407222,76.576389,764.9,68866.23,36412.97,55.67,2.45,13.5
18.4,76.233333,764.9,68866.23,36412.97,55.67,8.77,3.15
18.3728,76.6383,764.9,68866.23,36412.97,55.67,18.6,4.55
18.4549,76.7024,764.9,68866.23,36412.97,55.67,11.25,11.25
18.444126,76.466453,764.9,68866.23,36412.97,55.67,8.7,6.4
18.4179,76.3249,764.9,68866.23,36412.97,55.67,15.4,7.5
18.3394,76.5199,764.9,68866.23,36412.97,55.67,9.7,7.7
18.376147,76.267953,764.9,68866.23,36412.97,55.67,11.2,1.2
18.5003,76.3914,764.9,68866.23,36412.97,55.67,13.4,7.25
18.3692,76.3179,764.9,68866.23,36412.97,55.67,12.7,1.85
18.385077,76.520693,764.9,68866.23,36412.97,55.67,13.45,13.0
18.1072,76.9367,764.9,68866.23,36412.97,55.67,19.0,12.5
18.155271,76.782351,764.9,68866.23,36412.97,55.67,10.7,10.7
18.088889,76.754167,764.9,68866.23,36412.97,55.67,10.0,10.0
17.941667,76.849722,764.9,68866.23,36412.97,55.67,9.59,3.12
17.916667,76.766667,764.9,68866.23,36412.97,55.67,9.45,10.3
18.186111,76.805556,764.9,68866.23,36412.97,55.67,13.02,6.9
18.118333,76.753611,764.9,68866.23,36412.97,55.67,5.83,5.0
18.281944,76.670833,764.9,68866.23,36412.97,55.67,12.35,5.6
18.163783,76.867246,764.9,68866.23,36412.97,55.67,10.4,10.3
17.988762,76.702783,764.9,68866.23,36412.97,55.67,12.8,4.5
18.050455,76.9356,764.9,68866.23,36412.97,55.67,8.0,4.35
18.016667,76.75,764.9,68866.23,36412.97,55.67,15.9,13.05
18.2669,76.6572,764.9,68866.23,36412.97,55.67,15.0,9.0
18.260364,76.715009,764.9,68866.23,36412.97,55.67,13.5,11.0
17.925098,76.756449,764.9,68866.23,36412.97,55.67,11.8,4.5
18.1867,76.8069,764.9,68866.23,36412.97,55.67,15.0,5.2
18.0311,76.7128,764.9,68866.23,36412.97,55.67,15.2,6.3
18.117443,76.74735,764.9,68866.23,36412.97,55.67,13.8,3.8
18.0275,76.9008,764.9,68866.23,36412.97,55.67,11.8,5.75
18.225473,76.701309,764.9,68866.23,36412.97,55.67,9.0,6.05
18.24,76.75,764.9,68866.23,36412.97,55.67,11.6,9.4
18.626667,76.629167,764.9,68866.23,36412.97,55.67,6.75,3.6
18.58,76.51,764.9,68866.23,36412.97,55.67,6.2,6.1
18.558672,76.430429,764.9,68866.23,36412.97,55.67,11.5,8.1
18.61,76.52,764.9,68866.23,36412.97,55.67,10.0,4.8
18.579167,76.625,764.9,68866.23,36412.97,55.67,12.0,5.9
18.5875,76.4917,764.9,68866.23,36412.97,55.67,6.6,5.4
18.632015,76.626713,764.9,68866.23,36412.97,55.67,9.7,4.55
18.531977,76.564809,764.9,68866.23,36412.97,55.67,11.0,8.55
18.514444,76.484722,764.9,68866.23,36412.97,55.67,10.0,6.35
18.346389,76.890278,764.9,68866.23,36412.97,55.67,4.24,4.6
18.353611,76.805,764.9,68866.23,36412.97,55.67,9.05,6.0
18.279722,76.800833,764.9,68866.23,36412.97,55.67,15.73,12.0
18.355556,76.808334,764.9,68866.23,36412.97,55.67,12.3,3.0
18.281944,76.883614,764.9,68866.23,36412.97,55.67,12.8,8.2
18.273611,76.80278,764.9,68866.23,36412.97,55.67,15.4,7.4
18.370832,76.885277,764.9,68866.23,36412.97,55.67,16.8,4.9
21.266667,78.758333,764.9,94769.63,45961.83,51.29,8.51,2.11
21.283333,78.583333,764.9,94769.63,45961.83,51.29,8.22,8.22
21.318056,78.519444,764.9,94769.63,45961.83,51.29,22.22,21.48
21.136133,78.700802,764.9,94769.63,45961.83,51.29,6.4,2.8
21.36571,78.595504,764.9,94769.63,45961.83,51.29,7.0,1.1
21.297667,78.54644,764.9,94769.63,45961.83,51.29,7.3,1.7
21.170556,78.611111,764.9,94769.63,45961.83,51.29,4.8,2.4
21.165349,78.613625,764.9,94769.63,45961.83,51.29,9.0,2.7
21.232222,78.620556,764.9,94769.63,45961.83,51.29,7.3,6.87
21.3625,78.625833,764.9,94769.63,45961.83,51.29,10.84,5.15
21.320833,78.433333,764.9,94769.63,45961.83,51.29,5.1,2.42
21.265833,78.408333,764.9,94769.63,45961.83,51.29,5.52,2.38
21.466667,78.533333,764.9,94769.63,45961.83,51.29,8.28,6.09
21.470833,78.536944,764.9,94769.63,45961.83,51.29,3.9,3.06
21.349167,78.48,764.9,94769.63,45961.83,51.29,7.25,5.0
21.347222,78.48,764.9,94769.63,45961.83,51.29,9.3,8.03
21.488573,78.480938,764.9,94769.63,45961.83,51.29,5.8,2.75
21.347302,78.337994,764.9,94769.63,45961.83,51.29,7.5,2.7
21.383221,78.419422,764.9,94769.63,45961.83,51.29,8.2,6.1
21.326158,78.434141,764.9,94769.63,45961.83,51.29,10.0,2.0
21.270923,78.40749,764.9,94769.63,45961.83,51.29,5.8,0.5
21.329217,78.377587,764.9,94769.63,45961.83,51.29,8.7,4.2
21.346556,78.476722,764.9,94769.63,45961.83,51.29,9.4,3.9
21.256897,78.399534,764.9,94769.63,45961.83,51.29,5.5,2.7
21.354622,78.301128,764.9,94769.63,45961.83,51.29,14.4,14.0
21.44491,78.581122,764.9,94769.63,45961.83,51.29,6.2,3.5
21.391667,78.635,764.9,94769.63,45961.83,51.29,7.25,6.07
21.395994,78.635001,764.9,94769.63,45961.83,51.29,4.8,2.9
21.432222,78.659444,764.9,94769.63,45961.83,51.29,12.3,5.4
20.463889,74.183889,764.9,196379.1,108090.8,58.23,15.0,13.2
20.45424,74.17604,764.9,196379.1,108090.8,58.23,10.85,10.0
20.511667,74.161111,764.9,196379.1,108090.8,58.23,10.6,5.17
20.5048,74.30532,764.9,196379.1,108090.8,58.23,9.3,5.2
20.52302,74.31557,764.9,196379.1,108090.8,58.23,7.8,5.05
20.46208,74.1475,764.9,196379.1,108090.8,58.23,12.4,12.1
20.469308,74.297026,764.9,196379.1,108090.8,58.23,9.9,7.32
20.421944,74.35,764.9,196379.1,108090.8,58.23,13.3,8.8
19.963333,73.833336,764.9,196379.1,108090.8,58.23,6.8,1.9
19.9,73.816667,764.9,196379.1,108090.8,58.23,4.3,2.25
20.046667,73.807778,764.9,196379.1,108090.8,58.23,5.6,2.9
19.891323,73.695495,764.9,196379.1,108090.8,58.23,2.85,1.5
20.075,73.6125,764.9,196379.1,108090.8,58.23,11.7,5.2
20.011389,73.795833,764.9,196379.1,108090.8,58.23,7.2,8.1
19.982778,73.804167,764.9,196379.1,108090.8,58.23,3.5,4.4
19.9125,73.901111,764.9,196379.1,108090.8,58.23,7.65,3.0
20.039167,73.869722,764.9,196379.1,108090.8,58.23,9.0,6.4
20.053889,73.7425,764.9,196379.1,108090.8,58.23,10.95,5.1
20.083333,73.666667,764.9,196379.1,108090.8,58.23,3.32,2.95
20.034166,73.831108,764.9,196379.1,108090.8,58.23,7.9,2.9
19.875278,73.833336,764.9,196379.1,108090.8,58.23,4.9,2.4
20.075001,73.57917,764.9,196379.1,108090.8,58.23,3.5,1.0
20.079721,73.64917,764.9,196379.1,108090.8,58.23,11.5,0.9
20.02861,73.639168,764.9,196379.1,108090.8,58.23,8.2,2.8
20.075834,73.662498,764.9,196379.1,108090.8,58.23,9.3,1.9
20.061111,73.727776,764.9,196379.1,108090.8,58.23,15.3,4.9
19.9125,73.854167,764.9,196379.1,108090.8,58.23,9.9,3.3
19.910833,73.850555,764.9,196379.1,108090.8,58.23,4.3,2.1
19.78,74.182222,764.9,196379.1,108090.8,58.23,8.1,5.5
19.716667,74.133333,764.9,196379.1,108090.8,58.23,6.5,2.8
19.833333,74.0,764.9,196379.1,108090.8,58.23,8.7,8.5
19.803889,74.248889,764.9,196379.1,108090.8,58.23,10.7,7.75
19.885088,73.942943,764.9,196379.1,108090.8,58.23,5.8,3.4
19.755978,74.2066,764.9,196379.1,108090.8,58.23,13.5,5.3
19.687561,73.959004,764.9,196379.1,108090.8,58.23,18.65,8.2
19.682881,74.037575,764.9,196379.1,108090.8,58.23,13.5,6.9
19.802006,74.246343,764.9,196379.1,108090.8,58.23,9.3,7.4
19.904443,74.05539,764.9,196379.1,108090.8,58.23,15.5,9.7
19.939021,74.185646,764.9,196379.1,108090.8,58.23,10.2,4.0
19.921718,74.264495,764.9,196379.1,108090.8,58.23,6.3,2.7
19.844722,74.083333,764.9,196379.1,108090.8,58.23,6.9,4.6
19.749081,74.095378,764.9,196379.1,108090.8,58.23,7.8,6.9
19.841111,74.109722,764.9,196379.1,108090.8,58.23,4.5,3.35
19.839648,74.112715,764.9,196379.1,108090.8,58.23,6.8,6.0
19.843056,74.10417,764.9,196379.1,108090.8,58.23,6.4,4.2
19.892,74.146,764.9,196379.1,108090.8,58.23,9.8,7.95
19.87291,74.21699,764.9,196379.1,108090.8,58.23,6.5,5.8
19.829576,73.854784,764.9,196379.1,108090.8,58.23,8.23,3.9
19.829722,74.335556,764.9,196379.1,108090.8,58.23,2.9,1.9
19.830556,74.3375,764.9,196379.1,108090.8,58.23,3.3,1.85
19.79109,74.315706,764.9,196379.1,108090.8,58.23,7.7,5.1
19.799105,73.882128,764.9,196379.1,108090.8,58.23,11.4,3.8
19.773333,74.084722,764.9,196379.1,108090.8,58.23,10.4,11.95
19.903783,74.25445,764.9,196379.1,108090.8,58.23,4.6,3.4
19.872778,73.881111,764.9,196379.1,108090.8,58.23,11.4,7.05
17.950556,76.603056,764.9,85224.64,50767.51,62.7,17.6,14.0
17.983889,76.553333,764.9,85224.64,50767.51,62.7,12.4,12.3
17.833333,76.683333,764.9,85224.64,50767.51,62.7,7.09,7.0
17.841389,76.623333,764.9,85224.64,50767.51,62.7,7.4,7.0
17.6897,76.4181,764.9,85224.64,50767.51,62.7,10.2,3.05
17.9414,76.5992,764.9,85224.64,50767.51,62.7,16.0,10.15
17.7475,76.645,764.9,85224.64,50767.51,62.7,12.3,3.7
17.7183,76.6722,764.9,85224.64,50767.51,62.7,8.5,4.2
17.8056,76.5967,764.9,85224.64,50767.51,62.7,11.2,3.8
17.7878,76.5564,764.9,85224.64,50767.51,62.7,9.2,3.55
17.924862,76.497543,764.9,85224.64,50767.51,62.7,11.5,4.65
18.0242,76.5967,764.9,85224.64,50767.51,62.7,11.7,7.0
17.7339,76.5811,764.9,85224.64,50767.51,62.7,13.0,3.7
17.8906,76.7153,764.9,85224.64,50767.51,62.7,12.1,6.5
17.9828,76.5953,764.9,85224.64,50767.51,62.7,10.95,4.15
17.829202,76.464256,764.9,85224.64,50767.51,62.7,12.7,3.75
17.8289,76.6886,764.9,85224.64,50767.51,62.7,13.2,2.65
17.859731,76.430044,764.9,85224.64,50767.51,62.7,13.8,4.9
18.373889,76.102778,764.9,85224.64,50767.51,62.7,11.86,10.0
18.045278,76.274722,764.9,85224.64,50767.51,62.7,17.19,5.33
18.184444,75.984444,764.9,85224.64,50767.51,62.7,8.35,7.6
18.18,76.045278,764.9,85224.64,50767.51,62.7,11.64,9.64
18.2,76.083333,764.9,85224.64,50767.51,62.7,7.71,6.0
18.120833,76.080556,764.9,85224.64,50767.51,62.7,6.35,4.5
18.1675,76.041667,764.9,85224.64,50767.51,62.7,9.5,2.15
18.0989,75.9708,764.9,85224.64,50767.51,62.7,9.5,5.1
18.3658,76.0928,764.9,85224.64,50767.51,62.7,13.5,8.35
18.233654,75.995215,764.9,85224.64,50767.51,62.7,9.4,3.4
18.1942,75.9553,764.9,85224.64,50767.51,62.7,11.6,2.8
18.3069,76.29,764.9,85224.64,50767.51,62.7,12.4,3.85
18.2269,76.2503,764.9,85224.64,50767.51,62.7,10.0,6.4
18.2669,76.2811,764.9,85224.64,50767.51,62.7,10.0,3.95
18.194229,76.045388,764.9,85224.64,50767.51,62.7,12.1,4.05
18.0742,76.2389,764.9,85224.64,50767.51,62.7,10.3,9.45
